[rosmaster.main][INFO] 2016-12-02 02:20:54,641: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2016-12-02 02:20:54,641: Starting ROS Master Node
[rosmaster.master][INFO] 2016-12-02 02:36:58,269: -SUB [/ihmc_ros/valkyrie/control/pelvis_height_trajectory] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,270: -SUB [/ihmc_ros/valkyrie/control/foot_trajectory] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,271: -SUB [/ihmc_ros/valkyrie/control/arm_trajectory] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,272: -SUB [/ihmc_ros/valkyrie/control/neck_trajectory] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,273: -PUB [/ihmc_ros/valkyrie/control/head_trajectory] /ihmc_ros/valkyrie http://127.0.0.1:36547/
[rosmaster.master][INFO] 2016-12-02 02:36:58,273: -SUB [/ihmc_ros/valkyrie/control/abort_walking] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,281: -SUB [/ihmc_ros/localization/pelvis_odom_pose_correction] /ihmc_ros/valkyrie/controller http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:36:58,298: -PUB [/rosout] /multisense_points2_relay http://MysticLakeLinux:44554/
[rosmaster.master][INFO] 2016-12-02 02:36:58,299: -PUB [/multisense/image_points2] /multisense_points2_relay http://MysticLakeLinux:44554/
[rosmaster.master][INFO] 2016-12-02 02:36:58,299: -PUB [/rosout] /multisense_points2_color_relay http://MysticLakeLinux:41836/
[rosmaster.master][INFO] 2016-12-02 02:36:58,299: -SUB [/clock] /multisense_points2_relay http://MysticLakeLinux:44554/
[rosmaster.master][INFO] 2016-12-02 02:36:58,300: -PUB [/multisense/image_points2_color] /multisense_points2_color_relay http://MysticLakeLinux:41836/
[rosmaster.master][INFO] 2016-12-02 02:36:58,300: -SERVICE [/multisense_points2_relay/get_loggers] /multisense_points2_relay rosrpc://MysticLakeLinux:39495
[rosmaster.master][INFO] 2016-12-02 02:36:58,301: -SUB [/clock] /multisense_points2_color_relay http://MysticLakeLinux:41836/
[rosmaster.master][INFO] 2016-12-02 02:36:58,301: -SERVICE [/multisense_points2_relay/set_logger_level] /multisense_points2_relay rosrpc://MysticLakeLinux:39495
[rosmaster.master][INFO] 2016-12-02 02:36:58,301: -SERVICE [/multisense_points2_color_relay/get_loggers] /multisense_points2_color_relay rosrpc://MysticLakeLinux:35649
[rosmaster.master][INFO] 2016-12-02 02:36:58,302: -SERVICE [/multisense_points2_color_relay/set_logger_level] /multisense_points2_color_relay rosrpc://MysticLakeLinux:35649
[rosmaster.master][INFO] 2016-12-02 02:36:58,309: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:36:58,310: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:36:58,602: -PUB [/rosout] /controller_manager_MysticLakeLinux_15534_7519392830653010679 http://MysticLakeLinux:34112/
[rosmaster.master][INFO] 2016-12-02 02:36:58,603: -PUB [/hardware_joint_states] /controller_manager_MysticLakeLinux_15534_7519392830653010679 http://MysticLakeLinux:34112/
[rosmaster.master][INFO] 2016-12-02 02:36:58,604: -PUB [/hardware_joint_commands] /controller_manager_MysticLakeLinux_15534_7519392830653010679 http://MysticLakeLinux:34112/
[rosmaster.master][INFO] 2016-12-02 02:36:58,604: -PUB [/force_torque_states] /controller_manager_MysticLakeLinux_15534_7519392830653010679 http://MysticLakeLinux:34112/
[rosmaster.master][INFO] 2016-12-02 02:36:58,605: -PUB [/imu_states] /controller_manager_MysticLakeLinux_15534_7519392830653010679 http://MysticLakeLinux:34112/
[rosmaster.master][INFO] 2016-12-02 02:36:58,606: -PUB [/rtt_period_overflow] /controller_manager_MysticLakeLinux_15534_7519392830653010679 http://MysticLakeLinux:34112/
[rosmaster.master][INFO] 2016-12-02 02:36:58,606: -PUB [/rtt_rate] /controller_manager_MysticLakeLinux_15534_7519392830653010679 http://MysticLakeLinux:34112/
[rosmaster.master][INFO] 2016-12-02 02:36:58,607: -SUB [/clock] /controller_manager_MysticLakeLinux_15534_7519392830653010679 http://MysticLakeLinux:34112/
[rosmaster.master][INFO] 2016-12-02 02:36:58,608: -SERVICE [/controller_manager_MysticLakeLinux_15534_7519392830653010679/get_loggers] /controller_manager_MysticLakeLinux_15534_7519392830653010679 rosrpc://MysticLakeLinux:40858
[rosmaster.master][INFO] 2016-12-02 02:36:58,608: -SERVICE [/controller_manager_MysticLakeLinux_15534_7519392830653010679/set_logger_level] /controller_manager_MysticLakeLinux_15534_7519392830653010679 rosrpc://MysticLakeLinux:40858
[rosmaster.master][INFO] 2016-12-02 02:36:58,609: -SERVICE [/controller_manager/list_controllers] /controller_manager_MysticLakeLinux_15534_7519392830653010679 rosrpc://MysticLakeLinux:40858
[rosmaster.master][INFO] 2016-12-02 02:36:58,610: -SERVICE [/controller_manager/list_controller_types] /controller_manager_MysticLakeLinux_15534_7519392830653010679 rosrpc://MysticLakeLinux:40858
[rosmaster.master][INFO] 2016-12-02 02:36:58,610: -SERVICE [/controller_manager/load_controller] /controller_manager_MysticLakeLinux_15534_7519392830653010679 rosrpc://MysticLakeLinux:40858
[rosmaster.master][INFO] 2016-12-02 02:36:58,610: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:36:58,611: -SERVICE [/controller_manager/unload_controller] /controller_manager_MysticLakeLinux_15534_7519392830653010679 rosrpc://MysticLakeLinux:40858
[rosmaster.master][INFO] 2016-12-02 02:36:58,612: -SERVICE [/controller_manager/switch_controller] /controller_manager_MysticLakeLinux_15534_7519392830653010679 rosrpc://MysticLakeLinux:40858
[rosmaster.master][INFO] 2016-12-02 02:36:58,613: -SERVICE [/controller_manager/reload_controller_libraries] /controller_manager_MysticLakeLinux_15534_7519392830653010679 rosrpc://MysticLakeLinux:40858
[rosmaster.master][INFO] 2016-12-02 02:37:15,134: -PUB [/rosout_agg] /rosout http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:37:15,134: -SUB [/clock] /rosout http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:37:15,135: -SUB [/rosout] /rosout http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:37:15,135: -SERVICE [/rosout/get_loggers] /rosout rosrpc://MysticLakeLinux:55784
[rosmaster.master][INFO] 2016-12-02 02:37:15,135: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://MysticLakeLinux:55784
[rosmaster.main][INFO] 2016-12-02 02:37:15,232: keyboard interrupt, will exit
[rosmaster.main][INFO] 2016-12-02 02:37:15,232: stopping master...
[rospy.core][INFO] 2016-12-02 02:37:15,232: signal_shutdown [atexit]
